"SNP_name"	"chromosome"	"Physical_Position"	"rawData.log2ratio."
"SNP_A-1824345"	11	77962744	-0.044412
"SNP_A-4236799"	11	77967016	0.172865
"SNP_A-1869967"	11	77967998	-0.022833
"SNP_A-2179625"	11	77968085	-0.365551
"SNP_A-2267153"	11	78002698	0.219321
"SNP_A-2029315"	11	78018953	-0.295657
"SNP_A-2200718"	11	78061680	-0.056568
"SNP_A-4228588"	11	78062196	-0.006242
"SNP_A-2012270"	11	78089431	0.038586
"SNP_A-2086810"	11	78113779	0.240341
"SNP_A-1927073"	11	78119061	0.079639
"SNP_A-1815699"	11	78133566	0.26601
"SNP_A-2050189"	11	78137267	0.554447
"SNP_A-1809147"	11	78138713	0.784235
"SNP_A-2090898"	11	78138771	0.463276
"SNP_A-4203119"	11	78139491	0.404559
"SNP_A-1809922"	11	78157324	0.261987
"SNP_A-1945574"	11	78157669	0.587767
"SNP_A-2012278"	11	78161815	0.472073
"SNP_A-2251168"	11	78168172	0.374924
"SNP_A-2002062"	11	78188167	0.653417
"SNP_A-2286780"	11	78189753	0.442309
"SNP_A-2048128"	11	78196560	0.440156
"SNP_A-2012283"	11	78210759	0.75031
"SNP_A-1805293"	11	78216763	0.416175
"SNP_A-2173066"	11	78218331	0.517215
"SNP_A-2190117"	11	78226941	0.216253
"SNP_A-4224123"	11	78228896	0.204128
"SNP_A-4235183"	11	78234919	0.505064
"SNP_A-2132000"	11	78243968	0.289366
"SNP_A-2012290"	11	78250827	0.316239
"SNP_A-2148048"	11	78280585	0.595426
"SNP_A-1897002"	11	78290369	0.389472
"SNP_A-1806460"	11	78306794	0.373394
"SNP_A-2012295"	11	78307806	0.433301
"SNP_A-2285158"	11	78308368	0.475056
"SNP_A-1878268"	11	78309106	0.171153
"SNP_A-4236549"	11	78324660	0.607586
"SNP_A-1875165"	11	78339146	0.099956
"SNP_A-2254598"	11	78365427	0.352873
"SNP_A-4235928"	11	78370456	0.526544
"SNP_A-2190936"	11	78390539	0.44642
"SNP_A-2115639"	11	78417470	0.14736
"SNP_A-1810167"	11	78419732	0.268831
"SNP_A-2012313"	11	78431547	0.153773
"SNP_A-2199585"	11	78449282	0.286771
"SNP_A-4199455"	11	78449411	0.180257
"SNP_A-1892237"	11	78454621	0.002137
"SNP_A-4215194"	11	78454695	0.698586
"SNP_A-2012318"	11	78455042	0.06755
"SNP_A-2197845"	11	78481339	0.257921
"SNP_A-2090468"	11	78481706	0.483363
"SNP_A-4199468"	11	78486104	0.512463
"SNP_A-1837727"	11	78490701	0.501118
"SNP_A-2012323"	11	78493948	0.02031
"SNP_A-2012324"	11	78494745	0.536927
"SNP_A-4218668"	11	78494902	0.30066
"SNP_A-4214149"	11	78494917	0.153894
"SNP_A-2002065"	11	78494989	0.270302
"SNP_A-2115177"	11	78495146	0.560328
"SNP_A-2002066"	11	78495261	0.507716
"SNP_A-1932340"	11	78499593	0.50063
"SNP_A-1829391"	11	78503111	0.078443
"SNP_A-2140485"	11	78509455	0.434922
"SNP_A-2012328"	11	78543310	0.186526
"SNP_A-1903991"	11	78546745	0.36333
"SNP_A-4215195"	11	78547293	0.386799
"SNP_A-4215196"	11	78547745	0.370983
"SNP_A-2012329"	11	78548529	0.510892
"SNP_A-2012330"	11	78549550	-0.18802
"SNP_A-2253007"	11	78577027	0.394298
"SNP_A-1790369"	11	78601766	0.842874
"SNP_A-2123724"	11	78605209	0.324816
"SNP_A-2012331"	11	78610717	0.43875
"SNP_A-2002067"	11	78610783	0.796241
"SNP_A-2141759"	11	78620396	-0.350461
"SNP_A-2097785"	11	78628220	0.725874
"SNP_A-1780635"	11	78647923	0.690626
"SNP_A-1880315"	11	78663186	0.376314
"SNP_A-2222373"	11	78663621	0.231567
"SNP_A-2012337"	11	78667249	0.306734
"SNP_A-2075696"	11	78681574	0.577329
"SNP_A-2071617"	11	78681983	0.404404
"SNP_A-1841117"	11	78683236	0.746312
"SNP_A-1837211"	11	78693927	0.65339
"SNP_A-2164949"	11	78708407	0.691464
"SNP_A-2012342"	11	78708426	0.612074
"SNP_A-1916796"	11	78710728	0.319098
"SNP_A-2012344"	11	78714475	0.654924
"SNP_A-2012349"	11	78735227	0.681933
"SNP_A-2012350"	11	78735898	0.408746
"SNP_A-4227189"	11	78746042	0.417536
"SNP_A-2098590"	11	78746092	0.611565
"SNP_A-2080439"	11	78746196	0.427028
"SNP_A-2147405"	11	78764949	0.772471
"SNP_A-2012358"	11	78775749	0.558303
"SNP_A-2012359"	11	78776800	0.46468
"SNP_A-2052617"	11	78779197	0.376285
"SNP_A-2012362"	11	78805883	0.577416
"SNP_A-2100058"	11	78831485	0.561722
"SNP_A-4207721"	11	78847111	0.386087
"SNP_A-2056414"	11	78847551	1.230876
"SNP_A-1901262"	11	78847712	0.196809
"SNP_A-4203455"	11	78852028	0.211061
"SNP_A-1858622"	11	78852425	0.320023
"SNP_A-2029671"	11	78852820	0.626063
"SNP_A-2296581"	11	78887454	0.275871
"SNP_A-1801557"	11	78891243	0.575189
"SNP_A-1923200"	11	78896055	0.192737
"SNP_A-1930938"	11	78896750	0.359893
"SNP_A-2193723"	11	78903676	0.227284
"SNP_A-2055307"	11	78903849	0.497587
"SNP_A-2249968"	11	78906356	0.137813
"SNP_A-2012369"	11	78921073	0.461234
"SNP_A-2012370"	11	78921156	0.459411
"SNP_A-4225217"	11	78921173	0.384754
"SNP_A-2012371"	11	78921649	0.706811
"SNP_A-2078023"	11	78939089	0.41545
"SNP_A-4228719"	11	78951353	0.274286
"SNP_A-2110911"	11	78954091	0.457934
"SNP_A-2081006"	11	78967510	0.208137
"SNP_A-1918665"	11	78972200	0.660716
"SNP_A-1890455"	11	78985265	0.666801
"SNP_A-4217049"	11	78986897	0.620203
"SNP_A-2164118"	11	78989091	0.435286
"SNP_A-1931400"	11	78997494	0.448504
"SNP_A-2281920"	11	78997612	0.260835
"SNP_A-4222218"	11	79007054	0.746628
"SNP_A-4238862"	11	79012998	0.147742
"SNP_A-2012381"	11	79013239	0.57732
"SNP_A-2243867"	11	79016124	0.260773
"SNP_A-4215200"	11	79023671	0.255103
"SNP_A-4222767"	11	79026494	0.382499
"SNP_A-2012387"	11	79032556	0.54539
"SNP_A-2287775"	11	79036261	0.437842
"SNP_A-1874113"	11	79043198	0.606559
"SNP_A-1910489"	11	79050037	0.23431
"SNP_A-4238834"	11	79065602	0.572352
"SNP_A-2228898"	11	79074284	0.42227
"SNP_A-4204919"	11	79077255	0.215792
"SNP_A-4233771"	11	79077271	0.537417
"SNP_A-2002070"	11	79078056	1.01401
"SNP_A-1796025"	11	79078588	1.114038
"SNP_A-2239703"	11	79117090	0.718607
"SNP_A-4193917"	11	79125719	-0.321819
"SNP_A-2100989"	11	79144460	-0.056997
"SNP_A-2209239"	11	79216457	0.216215
"SNP_A-2027390"	11	79226114	0.502093
"SNP_A-2083909"	11	79268635	0.583458
"SNP_A-4217618"	11	79292701	-0.138324
"SNP_A-2190494"	11	79309434	0.072463
"SNP_A-4198993"	11	79309516	0.445709
"SNP_A-1788853"	11	79319295	0.155643
"SNP_A-1809769"	11	79326149	0.574914
"SNP_A-1814032"	11	79326685	0.430682
"SNP_A-4233941"	11	79346381	0.533884
"SNP_A-4215203"	11	79348540	0.475581
"SNP_A-4215204"	11	79348735	0.003692
"SNP_A-2236042"	11	79366452	0.277226
"SNP_A-1802445"	11	79369014	0.42123
"SNP_A-1890633"	11	79383001	0.155
"SNP_A-4228885"	11	79383045	0.59317
"SNP_A-1809923"	11	79392618	0.476048
"SNP_A-4199100"	11	79393052	0.424931
"SNP_A-4214150"	11	79436315	0.295166
"SNP_A-1852067"	11	79436375	0.605808
"SNP_A-4218870"	11	79436480	0.762217
"SNP_A-2257348"	11	79455269	0.036943
"SNP_A-1873426"	11	79455747	0.366812
"SNP_A-1909828"	11	79459595	0.354862
"SNP_A-1911040"	11	79475198	0.464529
"SNP_A-4215205"	11	79477795	-0.071199
"SNP_A-2214731"	11	79486069	0.445586
"SNP_A-4215206"	11	79490000	0.579962
"SNP_A-2247895"	11	79491924	0.442781
"SNP_A-2222521"	11	79494621	0.424804
"SNP_A-2012419"	11	79494759	0.412534
"SNP_A-2271404"	11	79495013	0.199077
"SNP_A-2245153"	11	79504933	0.227207
"SNP_A-4215208"	11	79510935	0.907911
"SNP_A-2094501"	11	79511152	0.470419
"SNP_A-4215209"	11	79512020	0.309508
"SNP_A-4240888"	11	79512458	0.129943
"SNP_A-4238302"	11	79518549	0.320597
"SNP_A-1818545"	11	79546943	0.536753
"SNP_A-2157869"	11	79547548	0.00511
"SNP_A-1846241"	11	79547597	0.77055
"SNP_A-1853190"	11	79547768	0.367371
"SNP_A-2265988"	11	79551179	0.2494
"SNP_A-1803325"	11	79551275	0.392295
"SNP_A-1810877"	11	79553671	0.145983
"SNP_A-2235976"	11	79576466	0.060976
"SNP_A-1931276"	11	79580205	0.363079
"SNP_A-2247630"	11	79596938	0.317709
"SNP_A-1863486"	11	79638323	0.613783
"SNP_A-4228959"	11	79638632	0.229736
"SNP_A-2051509"	11	79639120	0.559257
"SNP_A-1807770"	11	79639797	0.451637
"SNP_A-1927101"	11	79640204	0.136643
"SNP_A-2076222"	11	79644830	0.239318
"SNP_A-2048721"	11	79645152	0.313664
"SNP_A-1958199"	11	79645451	0.666848
"SNP_A-2173187"	11	79653765	0.442532
"SNP_A-2098943"	11	79653808	0.274287
"SNP_A-1912587"	11	79658174	0.160547
"SNP_A-2083691"	11	79658191	0.491118
"SNP_A-1957445"	11	79658888	0.954081
"SNP_A-4215211"	11	79658969	0.516192
"SNP_A-2090922"	11	79660988	0.509438
"SNP_A-2126165"	11	79665876	0.183881
"SNP_A-2151048"	11	79667232	0.758136
"SNP_A-4224819"	11	79682112	0.478638
"SNP_A-1818176"	11	79684411	0.272677
"SNP_A-2012442"	11	79693784	0.218764
"SNP_A-2252211"	11	79694084	0.601933
"SNP_A-1896977"	11	79694202	0.350598
"SNP_A-1949118"	11	79694372	0.389368
"SNP_A-2236238"	11	79694440	0.330014
"SNP_A-4218824"	11	79694559	0.573902
"SNP_A-2280815"	11	79697301	0.625507
"SNP_A-2044465"	11	79697320	0.347398
"SNP_A-2049361"	11	79703169	1.01421
"SNP_A-2012445"	11	79704096	0.648584
"SNP_A-2242498"	11	79718912	0.261444
"SNP_A-4220582"	11	79758219	0.38372
"SNP_A-4196541"	11	79758232	0.650744
"SNP_A-2012458"	11	79777451	0.368281
"SNP_A-2012459"	11	79777810	0.451353
"SNP_A-4240764"	11	79791131	0.113797
"SNP_A-2105639"	11	79791215	0.210857
"SNP_A-4215213"	11	79807806	0.272171
"SNP_A-2189788"	11	79817717	0.29713
"SNP_A-1802590"	11	79818024	0.395517
"SNP_A-1932175"	11	79818081	0.267013
"SNP_A-2065994"	11	79820670	0.419199
"SNP_A-2206446"	11	79820709	0.629124
"SNP_A-2012463"	11	79824932	0.559886
"SNP_A-2012464"	11	79825197	0.511413
"SNP_A-4198809"	11	79832702	0.061361
"SNP_A-1790100"	11	79832847	0.40367
"SNP_A-4218280"	11	79835043	0.285376
"SNP_A-2047148"	11	79838137	0.354634
"SNP_A-1899848"	11	79845596	0.261907
"SNP_A-1944615"	11	79845894	-0.008095
"SNP_A-2257213"	11	79862430	0.721596
"SNP_A-2065509"	11	79864759	0.289305
"SNP_A-2105135"	11	79867858	0.363401
"SNP_A-2287467"	11	79914436	0.230053
"SNP_A-1899516"	11	79926069	0.061203
"SNP_A-1799788"	11	79932357	0.472418
"SNP_A-4223281"	11	79932428	0.51115
"SNP_A-2044766"	11	79932630	0.626533
"SNP_A-4215214"	11	79942088	0.468798
"SNP_A-2135445"	11	79949657	0.2326
"SNP_A-2150677"	11	79957187	0.00748
"SNP_A-2191856"	11	79978021	0.400912
"SNP_A-2268245"	11	79981129	0.404581
"SNP_A-1802655"	11	79994998	0.021231
"SNP_A-1802272"	11	79995138	0.147406
"SNP_A-1938521"	11	80006883	0.290243
"SNP_A-4236578"	11	80012640	0.834825
"SNP_A-1803433"	11	80022511	0.077679
"SNP_A-1857280"	11	80054700	0.128015
"SNP_A-2012484"	11	80063972	0.338191
"SNP_A-1944014"	11	80071915	-0.024361
"SNP_A-1836107"	11	80077061	0.200136
"SNP_A-1798736"	11	80077263	0.067208
"SNP_A-1952814"	11	80080035	-0.007205
"SNP_A-2229143"	11	80080290	0.470797
"SNP_A-2012488"	11	80080706	0.603065
"SNP_A-4231951"	11	80103120	0.28901
"SNP_A-2145246"	11	80104145	0.435605
"SNP_A-1892969"	11	80107175	-0.111186
"SNP_A-1950875"	11	80107445	0.08096
"SNP_A-2119212"	11	80110805	0.237633
"SNP_A-4215218"	11	80139982	0.39325
"SNP_A-2054281"	11	80154062	0.116963
"SNP_A-2185212"	11	80167263	0.828657
"SNP_A-4237470"	11	80168152	0.185405
"SNP_A-1825654"	11	80185112	0.193366
"SNP_A-2012498"	11	80204529	0.432428
"SNP_A-1885600"	11	80204687	0.519906
"SNP_A-2012499"	11	80214984	0.54895
"SNP_A-1952341"	11	80221254	-0.032205
"SNP_A-1798509"	11	80221441	0.649448
"SNP_A-2296068"	11	80228700	0.171414
"SNP_A-2080659"	11	80235814	0.350252
"SNP_A-2159230"	11	80240386	0.498508
"SNP_A-1846757"	11	80244044	0.204276
"SNP_A-2012501"	11	80259294	0.637404
"SNP_A-4233051"	11	80286933	0.219933
"SNP_A-2093003"	11	80287535	0.146541
"SNP_A-2033971"	11	80288442	0.517229
"SNP_A-2109546"	11	80290073	-0.054009
"SNP_A-2012505"	11	80305328	0.131621
"SNP_A-2002080"	11	80321122	0.371574
"SNP_A-2110113"	11	80321886	0.440897
"SNP_A-4215222"	11	80329859	0.309441
"SNP_A-1908004"	11	80330262	0.229801
"SNP_A-2096505"	11	80330685	0.037469
"SNP_A-2289966"	11	80330703	0.252198
"SNP_A-1943156"	11	80331595	0.691297
"SNP_A-2239151"	11	80335038	-0.089627
"SNP_A-1864623"	11	80364882	0.314917
"SNP_A-2128892"	11	80367984	0.523174
"SNP_A-1945356"	11	80385259	0.48114
"SNP_A-1815038"	11	80385408	0.347864
"SNP_A-1872794"	11	80392211	0.426107
"SNP_A-2127153"	11	80399957	0.590282
"SNP_A-2039359"	11	80412964	0.218845
"SNP_A-4217580"	11	80420707	0.383002
"SNP_A-4215223"	11	80428536	0.597116
"SNP_A-2012520"	11	80428698	0.077594
"SNP_A-4224000"	11	80435760	0.466326
"SNP_A-4238083"	11	80435774	-0.141017
"SNP_A-4225562"	11	80439203	0.662658
"SNP_A-2195130"	11	80439486	0.391046
"SNP_A-1919786"	11	80440791	0.613688
"SNP_A-1842828"	11	80442678	0.556072
"SNP_A-2012521"	11	80445478	-0.074773
"SNP_A-4227653"	11	80466288	0.363502
"SNP_A-1879873"	11	80475295	0.161822
"SNP_A-2108723"	11	80476590	0.372722
"SNP_A-1923250"	11	80491274	0.368657
"SNP_A-1826975"	11	80491777	-0.052953
"SNP_A-2270774"	11	80492905	0.265265
"SNP_A-1806697"	11	80493646	0.469786
"SNP_A-2101784"	11	80494792	0.614445
"SNP_A-4199259"	11	80498874	0.67162
"SNP_A-1818959"	11	80518964	0.416881
"SNP_A-2106459"	11	80543007	0.353987
"SNP_A-1928910"	11	80553027	0.597041
"SNP_A-4203396"	11	80553109	-0.003591
"SNP_A-2012529"	11	80571791	0.470998
"SNP_A-2012530"	11	80571878	0.09368
"SNP_A-2012534"	11	80580926	0.08978
"SNP_A-2012535"	11	80581263	0.474276
"SNP_A-4215224"	11	80582116	0.384023
"SNP_A-2102318"	11	80583269	0.636366
"SNP_A-2275759"	11	80593158	0.244477
"SNP_A-4226997"	11	80594278	0.381654
"SNP_A-2232588"	11	80599055	0.202482
"SNP_A-2278592"	11	80610475	0.634621
"SNP_A-1848457"	11	80614927	0.371868
"SNP_A-2154297"	11	80614971	0.486277
"SNP_A-4234439"	11	80615947	0.096177
"SNP_A-2288673"	11	80618353	0.210679
"SNP_A-2191227"	11	80618774	0.36327
"SNP_A-2268308"	11	80629227	0.097979
"SNP_A-4205037"	11	80648789	0.454651
"SNP_A-1929253"	11	80648910	0.271503
"SNP_A-2161584"	11	80649410	0.292056
"SNP_A-2272548"	11	80656128	0.286332
"SNP_A-2029753"	11	80659680	0.599706
"SNP_A-2169553"	11	80665859	0.406069
"SNP_A-2002081"	11	80665959	0.456485
"SNP_A-2289269"	11	80668827	-0.167125
"SNP_A-2012547"	11	80689139	0.518735
"SNP_A-2177901"	11	80715506	0.12698
"SNP_A-1938214"	11	80717988	0.635325
"SNP_A-1808786"	11	80718577	0.233542
"SNP_A-1858871"	11	80718977	0.697571
"SNP_A-2229125"	11	80719096	0.452362
"SNP_A-1785444"	11	80722931	0.306065
"SNP_A-4236687"	11	80723130	0.63737
"SNP_A-2292435"	11	80726392	0.540856
"SNP_A-1883485"	11	80727219	0.665263
"SNP_A-1831880"	11	80727404	0.408287
"SNP_A-2012553"	11	80727426	-0.147663
"SNP_A-4221648"	11	80733254	0.613253
"SNP_A-1786359"	11	80749491	0.228173
"SNP_A-1867770"	11	80758392	0.504609
"SNP_A-4215226"	11	80760044	0.259561
"SNP_A-4221577"	11	80763085	0.094096
"SNP_A-4215227"	11	80766874	0.777553
"SNP_A-2306644"	11	80771281	0.495276
"SNP_A-4215228"	11	80785260	-0.041515
"SNP_A-1929089"	11	80797001	0.086738
"SNP_A-2084047"	11	80807245	0.437498
"SNP_A-2290735"	11	80807898	0.418955
"SNP_A-2012558"	11	80815466	0.626319
"SNP_A-4220953"	11	80822206	0.14191
"SNP_A-2115115"	11	80823716	0.366304
"SNP_A-2258216"	11	80823986	0.018
"SNP_A-1819373"	11	80835810	0.26252
"SNP_A-2250159"	11	80854688	0.938913
"SNP_A-1849821"	11	80860209	0.57241
"SNP_A-4215230"	11	80867902	0.590847
"SNP_A-2149766"	11	80868066	1.014499
"SNP_A-1789991"	11	80878412	0.287636
"SNP_A-1919299"	11	80878462	0.566532
"SNP_A-2111785"	11	80878810	0.315528
"SNP_A-1873511"	11	80878935	0.470134
"SNP_A-2012569"	11	80879280	0.24257
"SNP_A-2012570"	11	80879485	0.399748
"SNP_A-2255230"	11	80882128	0.451737
"SNP_A-2158505"	11	80882256	0.928389
"SNP_A-2299031"	11	80882723	0.375334
"SNP_A-4220239"	11	80907585	0.046229
"SNP_A-2012574"	11	80908562	0.383751
"SNP_A-2012575"	11	80908689	0.516677
"SNP_A-1809253"	11	80912798	0.785036
"SNP_A-1799617"	11	80913682	0.034457
"SNP_A-2027148"	11	80920799	0.474573
"SNP_A-2012581"	11	80937359	0.362622
"SNP_A-2050354"	11	80938325	0.682402
"SNP_A-2150884"	11	80942091	0.186293
"SNP_A-1898222"	11	80946946	0.675549
"SNP_A-1820269"	11	80947175	0.544356
"SNP_A-4220033"	11	80951202	0.429782
"SNP_A-1809673"	11	80954555	0.254033
"SNP_A-1915555"	11	80954950	0.26192
"SNP_A-2135508"	11	80955090	0.457848
"SNP_A-2206619"	11	80955677	0.511121
"SNP_A-1915617"	11	80962575	0.899269
"SNP_A-2025024"	11	80966588	0.476742
"SNP_A-1900703"	11	80968833	0.560371
"SNP_A-2313289"	11	80969287	0.486192
"SNP_A-2012587"	11	80970029	0.239273
"SNP_A-2062529"	11	80981836	0.636838
"SNP_A-2012590"	11	80986103	0.061422
"SNP_A-1781809"	11	80994506	0.274691
"SNP_A-1903130"	11	80994524	0.25952
"SNP_A-4219172"	11	80996713	0.329314
"SNP_A-4238569"	11	81000512	0.668477
"SNP_A-4233278"	11	81001119	0.099083
"SNP_A-4201786"	11	81025884	0.44996
"SNP_A-4200135"	11	81040776	0.288532
"SNP_A-2169323"	11	81046962	-0.066145
"SNP_A-2130548"	11	81047396	0.284358
"SNP_A-2229468"	11	81055751	0.389472
"SNP_A-4195451"	11	81055781	0.570357
"SNP_A-2284489"	11	81055877	0.294012
"SNP_A-1826635"	11	81086335	-0.066717
"SNP_A-4234595"	11	81088141	0.435643
"SNP_A-2160805"	11	81100270	0.492461
"SNP_A-4198644"	11	81100486	0.192079
"SNP_A-2012600"	11	81101717	0.544599
"SNP_A-2012601"	11	81102279	-0.073426
"SNP_A-4215232"	11	81104096	0.400807
"SNP_A-2110943"	11	81107016	0.462523
"SNP_A-2248040"	11	81148189	0.419663
"SNP_A-2033073"	11	81148252	-0.120439
"SNP_A-2057091"	11	81148409	0.168677
"SNP_A-2080486"	11	81151997	0.934305
"SNP_A-2039189"	11	81162644	0.920012
"SNP_A-1928582"	11	81164986	0.44609
"SNP_A-2112966"	11	81168662	0.490112
"SNP_A-2095529"	11	81170733	0.147348
"SNP_A-2273515"	11	81171551	0.518779
"SNP_A-2155563"	11	81171624	0.50645
"SNP_A-1810379"	11	81172161	0.798381
"SNP_A-1914780"	11	81175527	0.280219
"SNP_A-2202149"	11	81175555	0.238455
"SNP_A-4215233"	11	81176206	0.173113
"SNP_A-1850889"	11	81193598	0.126015
"SNP_A-1785828"	11	81202309	0.586765
"SNP_A-2156622"	11	81203885	0.853871
"SNP_A-4224738"	11	81204221	0.338767
"SNP_A-2124479"	11	81210820	0.361488
"SNP_A-2266257"	11	81210889	0.574346
"SNP_A-1945441"	11	81211307	0.577105
"SNP_A-2059624"	11	81211437	0.37021
"SNP_A-2012618"	11	81212151	0.581091
"SNP_A-2012619"	11	81212636	0.410845
"SNP_A-2025924"	11	81236198	0.463967
"SNP_A-1872860"	11	81236297	0.79541
"SNP_A-4220561"	11	81258649	-0.246079
"SNP_A-4222458"	11	81259927	0.044743
"SNP_A-2260822"	11	81260387	0.162783
"SNP_A-2166042"	11	81260844	0.422742
"SNP_A-2012622"	11	81286092	0.313388
"SNP_A-2283138"	11	81294094	0.662634
"SNP_A-2012624"	11	81301888	0.3429
"SNP_A-1808564"	11	81308632	0.572423
"SNP_A-4205851"	11	81313343	0.373697
"SNP_A-2128923"	11	81321421	0.431164
"SNP_A-2117783"	11	81321604	0.194559
"SNP_A-2290631"	11	81327859	0.227128
"SNP_A-2206859"	11	81328339	0.053536
"SNP_A-2264216"	11	81330569	-0.136091
"SNP_A-2273469"	11	81335338	0.512285
"SNP_A-2168408"	11	81335452	0.507113
"SNP_A-2256778"	11	81352907	0.40793
"SNP_A-1822528"	11	81354048	0.726908
"SNP_A-2102491"	11	81364640	0.345727
"SNP_A-2026495"	11	81368200	0.059274
"SNP_A-2012627"	11	81373486	0.642013
"SNP_A-2059752"	11	81380154	0.370042
"SNP_A-4205647"	11	81382548	0.223479
"SNP_A-2012628"	11	81387538	0.403542
"SNP_A-2256867"	11	81404397	0.432216
"SNP_A-2100729"	11	81410035	0.725075
"SNP_A-1896420"	11	81411632	0.276662
"SNP_A-1875622"	11	81470451	0.668203
"SNP_A-1828072"	11	81470868	0.592459
"SNP_A-2138777"	11	81471485	0.033698
"SNP_A-2140806"	11	81475479	0.11908
"SNP_A-1952723"	11	81476838	0.396561
"SNP_A-1882256"	11	81477017	0.181983
"SNP_A-2116313"	11	81478397	0.296302
"SNP_A-2166650"	11	81478417	0.374306
"SNP_A-2143320"	11	81484867	0.719913
"SNP_A-2142704"	11	81485586	0.166689
"SNP_A-2274612"	11	81485898	0.463352
"SNP_A-2155290"	11	81485930	0.061213
"SNP_A-1807403"	11	81486959	0.42751
"SNP_A-2059632"	11	81492960	0.193341
"SNP_A-1933717"	11	81495856	0.370519
"SNP_A-2168375"	11	81503989	0.409594
"SNP_A-1787169"	11	81521808	0.454794
"SNP_A-2031790"	11	81565931	0.19739
"SNP_A-1908929"	11	81574179	0.4659
"SNP_A-2301601"	11	81583395	0.115092
"SNP_A-4206534"	11	81584752	0.838367
"SNP_A-1882494"	11	81584822	0.440543
"SNP_A-2277875"	11	81587436	0.499708
"SNP_A-2230952"	11	81605659	0.343483
"SNP_A-4218813"	11	81616670	0.379797
"SNP_A-4230682"	11	81618130	0.30485
"SNP_A-4219467"	11	81622775	-0.238563
"SNP_A-2312939"	11	81634439	0.579082
"SNP_A-1829599"	11	81674270	0.588228
"SNP_A-1934008"	11	81676593	0.272408
"SNP_A-2246199"	11	81676616	0.593196
"SNP_A-1958008"	11	81677116	0.165812
"SNP_A-1913287"	11	81677632	0.307438
"SNP_A-4238775"	11	81689549	0.632016
"SNP_A-2024314"	11	81690839	0.457628
"SNP_A-1802446"	11	81700679	-0.060295
"SNP_A-2192574"	11	81708426	0.871605
"SNP_A-2115286"	11	81731185	0.29772
"SNP_A-1892017"	11	81742971	-0.352694
"SNP_A-1961607"	11	81751688	-0.293697
"SNP_A-4214152"	11	81766734	0.657663
"SNP_A-1846103"	11	81769400	0.547084
"SNP_A-2237169"	11	81789406	0.323907
"SNP_A-2290073"	11	81820160	0.226211
"SNP_A-2144176"	11	81821631	0.910066
"SNP_A-2012664"	11	81834559	0.378591
"SNP_A-2012665"	11	81836383	-0.397295
"SNP_A-2082885"	11	81855194	0.833329
"SNP_A-2139609"	11	81872423	0.582131
"SNP_A-2111373"	11	81873715	0.034759
"SNP_A-2053510"	11	81901176	0.352131
"SNP_A-1847629"	11	81901634	0.234986
"SNP_A-4223268"	11	81902066	0.316196
"SNP_A-2178688"	11	81902413	0.568777
"SNP_A-1939927"	11	81902547	0.423969
"SNP_A-1945436"	11	81905200	0.45665
"SNP_A-2138929"	11	81934231	0.355482
"SNP_A-2282461"	11	81938459	0.344766
"SNP_A-2012669"	11	81941768	0.430469
"SNP_A-2172766"	11	81942795	0.115099
"SNP_A-1831561"	11	81943459	0.477146
"SNP_A-2012671"	11	81971718	0.254998
"SNP_A-2230227"	11	81991272	0.348547
"SNP_A-1833324"	11	81995875	0.027673
"SNP_A-2104867"	11	81999285	0.4835
"SNP_A-2291347"	11	82001713	0.548134
"SNP_A-2165332"	11	82009307	0.593531
"SNP_A-1907863"	11	82009887	0.376812
"SNP_A-2302388"	11	82024265	0.607445
"SNP_A-2231081"	11	82024853	0.521996
"SNP_A-2196699"	11	82037495	0.617745
"SNP_A-2104296"	11	82090920	0.198438
"SNP_A-2282381"	11	82092175	0.996839
"SNP_A-4215238"	11	82093400	0.216707
"SNP_A-4215239"	11	82100594	0.330732
"SNP_A-2002093"	11	82100988	0.580208
"SNP_A-4238237"	11	82110916	0.625714
"SNP_A-2097484"	11	82218813	0.191986
"SNP_A-2036306"	11	82238458	0.690039
"SNP_A-2012690"	11	82255723	0.457063
"SNP_A-2240787"	11	82256744	0.547798
"SNP_A-2127681"	11	82258679	0.177154
"SNP_A-2117487"	11	82273623	0.580651
"SNP_A-2303827"	11	82274542	0.569009
"SNP_A-1801415"	11	82296165	0.622501
"SNP_A-2231337"	11	82296866	0.25545
"SNP_A-2012693"	11	82318805	0.258505
"SNP_A-1928259"	11	82319012	0.252932
"SNP_A-4193192"	11	82321408	0.553709
"SNP_A-2049804"	11	82337685	0.424607
"SNP_A-2214565"	11	82338007	0.609283
"SNP_A-1898872"	11	82387278	0.637814
"SNP_A-2181312"	11	82387595	0.373334
"SNP_A-2163837"	11	82390266	0.279824
"SNP_A-1939681"	11	82394166	0.342205
"SNP_A-1877602"	11	82401072	0.554896
"SNP_A-4234220"	11	82401555	0.210298
"SNP_A-1909837"	11	82408170	0.685935
"SNP_A-4215241"	11	82412215	-0.032167
"SNP_A-1914993"	11	82413193	0.945557
"SNP_A-1928468"	11	82417764	0.504304
"SNP_A-2123879"	11	82418024	0.346083
"SNP_A-4235753"	11	82430110	0.536453
"SNP_A-4206148"	11	82436533	0.486301
"SNP_A-2302070"	11	82440866	0.637985
"SNP_A-2110507"	11	82444303	0.400727
"SNP_A-1872828"	11	82455078	0.409953
"SNP_A-2075290"	11	82468861	0.241646
"SNP_A-4236664"	11	82491322	0.382819
"SNP_A-2294375"	11	82491595	0.523123
"SNP_A-1956034"	11	82491742	0.608646
